id,category,subcategory,rule_text,date_updated,fee_amounts_jpy,links,audience,ai_can_answer,requires_fee_disclaimer,needs_review,review_reason
R554,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,11. AU50GB/3days Free exchange is now limited to AU50GB3D JT301 device only.,2024-08-29,,,customer,True,False,False,
R555,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"11.2 If a customer wishes to switch to AU50GB3D X11 (or X12), an additional fee of 2,000 yen + 700 yen will be incurred. Payment is via COD",2024-09-10,2000;700,,customer,True,True,False,
R556,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"11.3 If a customer wishes to switch to AU50GB3D HOME Wifi, an additional fee of 2,000 yen + 700 yen will be incurred. Payment is via COD",2024-09-10,2000;700,,customer,True,True,False,
R557,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"12. If a URC user submits a signal complaint, a free exchange can be offered with either SB or AU5G.",2025-08-23,,,customer,True,False,False,
R558,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"CHANGE PLANS and REPLACEMENT RULES specifically for D-CALL PLANS/S-CALL, VOICE SIM PLANS",,,,customer,True,False,False,
R559,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,Date Implemented/updated | Plan Type | RULES,,,,customer,True,False,False,
R560,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"D-CALL | D-CALL PLAN to D-CALL PLAN is FREE, simcard does not need to change , plan change start from 1st of the following month with new bill (input in ALL REQUEST)",2022-11-18,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R561,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"EASY CALL | EASY-CALL PLAN to EASY-CALL PLAN is FREE , simcard does not need to change , plan change start from 1st of the following month with new bill (input in ALL REQUEST)",2022-18-11,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R562,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"EASY CALL | EASY CALL change to D - CALL , simcard need to exchange, normal change plan fee will be applied follow CHANGE PLANS FOR ALL PLANS no. 1 or no. 2",2022-18-11,,,customer,True,False,False,
R563,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"S-CALL | S-CALL PLAN to S-CALL PLAN is 2000 yen , simcard does not need to change , plan change start from 1st of the following month with new bill (input in ALL REQUEST , 2000 need to be paid on SMARTPIT)",2022-18-11,2000,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R564,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"Voice Sim | Change plan from non deposit plan to CALL SIM (EASYCALL/UVCALL/DCALL/S-CALL) with deposit , deposit need to be added",2022-18-11,,,customer,True,False,False,
R565,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"UD-sim | UD-sim Easy call to UD-sim Easy Call, change plan fee is 1500 Yen (added to next bill), sim card does not need to change, plan change start from 1st of the following month with new bill (input in U-sim All REQUEST)",2025-21-03,1500,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R566,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"UD-sim | UD-sim Easy call to UD-sim FREE Call, change plan fee is 1500 Yen (added to next bill), sim card does not need to change, plan change start from 1st of the following month with new bill (input in U-sim All REQUEST)",2025-21-03,1500,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R567,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,UD-sim | UD-sim Easy call to URM UNLIMITED INTERNET EASY CALL (Different plan type) - invalid change plan (not applicable),2025-21-03,,,customer,True,False,False,
R568,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"UD-sim | Change plan request for UD-sim Easy call to UD-sim Easy Call / UD-sim Easy call to UD-sim FREE Call request must be submitted 7 days before the effective date of change plan. e.g. Change plan effective date: May 1, 2025, the request must be submitted on or before April 23, 2025",2025-21-03,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R569,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,CHANGE PLANS and REPLACEMENT RULES specifically for DATA SIM/ BRASTEL PLANS | all,,,,customer,True,False,False,
R570,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,Date Implemented/updated | RULES,,,,customer,True,False,False,
R571,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"SIM-Data Sim Plans | 1. If number cannot receive sms , replacement is free ,but if the sim returned and upon checking its phone's fault , additional charge will be added to the next bill",2022-24-11,,,customer,True,False,False,
R572,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"BRASTEL | 2. If add BRASTEL 050 card only, COD is 2500 yen, monthly fee. +300 yen",2022-24-11,2500;300,,customer,True,True,False,
R573,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"BRASTEL | 3. Brastel plan+data sim change to data sim plan only and same GB (monthly bill will change on the following month - Request to AR, no change plan fee, No account cancellation require, Need to return Brastel card only)",2023-06-20,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R574,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"7GB A-sim | 5. If customer complaint about cannot receive sms, plan change is 1000 yen to 1gb,3gb,5gb,10gb",2022-24-11,1000,,customer,True,True,False,
R575,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"SIM-Data Sim Plans | 6. Data sim plan change to D-call sim plan (Plan C to Plan A) - is possible, will follow original billing term.",2023-12-14,,,customer,True,False,False,
R576,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"SIM-Data Sim Plans | 7. If a URC user submits a signal complaint, a free exchange can be offered with either SB or AU5G.",2025-08-23,,,customer,True,False,False,
R577,REPLACEMENT AND CHANGE PLAN RUL,Additional Reference for Device Replacements,Free Device Replacement Policy | Paid Device Replacement Policy,,,,customer,True,False,False,
R578,REPLACEMENT AND CHANGE PLAN RUL,Additional Reference for Device Replacements,Free replacement applies regardless of usage duration if caused by factory/manufacturing defects; replacement with the same or a different device is subject to availability. | Replacement fees (refer to device replacement fee per device) will be charged regardless of usage duration in the following cases; replacement with the same or a different device is subject to availability.,,,,customer,True,False,False,
R579,REPLACEMENT AND CHANGE PLAN RUL,Additional Reference for Device Replacements,1. Power failure under normal use | 1. Customer-requested device upgrade/change,,,,customer,True,False,False,
R580,REPLACEMENT AND CHANGE PLAN RUL,Additional Reference for Device Replacements,"2. Battery or charging failure (without physical/liquid damage) | 2. Lost or missing device, accessories/components",,,,customer,True,False,False,
R581,REPLACEMENT AND CHANGE PLAN RUL,Additional Reference for Device Replacements,"3. Overheating due to internal malfunction | 3. Physical damage, drops, or impact damage",,,,customer,True,False,False,
R582,REPLACEMENT AND CHANGE PLAN RUL,Additional Reference for Device Replacements,4. Network/signal detection failure caused by hardware defect | 4. Water or liquid damage,,,,customer,True,False,False,
R583,REPLACEMENT AND CHANGE PLAN RUL,Additional Reference for Device Replacements,"5. SIM reader, motherboard, or internal component failure | 5. Use of incompatible chargers or cables",,,,customer,True,False,False,
R584,REPLACEMENT AND CHANGE PLAN RUL,Additional Reference for Device Replacements,6. Screen/display malfunction without physical damage | 6. Forced SIM card or port insertion,,,,customer,True,False,False,
R585,REPLACEMENT AND CHANGE PLAN RUL,Additional Reference for Device Replacements,7. Random rebooting or firmware/system crashes | 7. Broken charging ports due to improper handling,,,,customer,True,False,False,
R586,REPLACEMENT AND CHANGE PLAN RUL,Additional Reference for Device Replacements,8. Software or firmware defects | 8. Overheating caused by blocked ventilation or extreme temperatures,,,,customer,True,False,False,
R587,REPLACEMENT AND CHANGE PLAN RUL,Additional Reference for Device Replacements,9. Buttons or ports failing under normal use | 9. Unauthorized modification or disassembly,,,,customer,True,False,False,
R588,REPLACEMENT AND CHANGE PLAN RUL,Additional Reference for Device Replacements,10. DOA (Dead on Arrival) units | 10. Damage caused by third-party accessories,,,,customer,True,False,False,
R589,REPLACEMENT AND CHANGE PLAN RUL,11. Failure to follow operating instructions,WiFi Device-Specific Issues: | 12. Improper storage or transportation,,,,customer,True,False,False,
R590,REPLACEMENT AND CHANGE PLAN RUL,13. Power damage from unstable electrical sources,1. Cannot detect signal due to hardware fault | 14. Poor device maintenance or cleaning,,,,customer,True,False,False,
R591,REPLACEMENT AND CHANGE PLAN RUL,13. Power damage from unstable electrical sources,2. WiFi broadcasting failure | 15. Software issues caused by unauthorized apps or firmware installation,,,,customer,True,False,False,
R592,REPLACEMENT AND CHANGE PLAN RUL,13. Power damage from unstable electrical sources,3. Internal antenna defect | 16.Continued device use after warning or malfunction alerts,,,,customer,True,False,False,
R593,REPLACEMENT AND CHANGE PLAN RUL,4. Auto shutdown caused by system defect,5. Battery swelling due to manufacturing defect | WiFi Device-Specific Cases:,,,,customer,True,False,False,
R594,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE LOST FEE and REPLACEMENT FEE,Date Implemented/updated | Amount per device,,,,customer,True,False,False,
R595,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE LOST FEE and REPLACEMENT FEE,"JT101 , 501HW, 303ZT, 305ZT BATTERY Replacement fee ¥2800 (battery ¥2100 + shipping ¥700)",,2800;2100;700,,customer,True,True,False,
R596,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE LOST FEE and REPLACEMENT FEE,JT-101 Replacement fee ¥3300 (JT101: ¥2600 + shipping fee ¥700),,3300;2600;700,,customer,True,True,False,
R597,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE LOST FEE and REPLACEMENT FEE,501HW Replacement fee ¥4000 (501HW: ¥3300 + shipping fee ¥700),,4000;3300;700,,customer,True,True,False,
R598,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE LOST FEE and REPLACEMENT FEE,601HW Replacement fee ¥4000 (601HW: ¥3300 + shipping fee ¥700),,4000;3300;700,,customer,True,True,False,
R599,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE LOST FEE and REPLACEMENT FEE,"WX04, WX03, W04, W06 Replacement fee ¥3300 (WX04: ¥2600 + shipping fee ¥700)",,3300;2600;700,,customer,True,True,False,
R600,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE LOST FEE and REPLACEMENT FEE,"U3, U3J ¥7000 (shipping fee not included)",2023-04-27,7000,,customer,True,True,False,
R601,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE LOST FEE and REPLACEMENT FEE,"HOME WIFI ¥16,000 (shipping fee not included )",2023-10-06,,,customer,True,False,False,
R602,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE LOST FEE and REPLACEMENT FEE,"AU NEC X5 , SAMSUNG WIFI ¥9160 (shipping fee not included)",2023-12-04,9160,,customer,True,True,False,
R603,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE LOST FEE and REPLACEMENT FEE,"JT301 Replacement fee ¥7,300 (JT301: ¥6600 + shipping fee ¥700)",2024-08-22,6600;700,,customer,True,True,False,
R604,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE RENTAL FEE,Date Implemented/updated | Amount per device,,,,customer,True,False,False,
R605,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE RENTAL FEE,"9160 Yen | UNLIMITED 50GB3DAYS ( Device only ) - If the customer loses the SIM, the fee will be additional 4,000 Yen (SHIPPING Fee included)",2023-12-04,9160;4000,,customer,True,True,False,
R606,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE RENTAL FEE,6500 Yen | 300GB GLOCALME,,6500,,customer,True,True,False,
R607,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE RENTAL FEE,"2000 Yen | 501HW,JT101,303ZT,W06,W05,WX04,U3J",,2000,,customer,True,True,False,
R608,DEVICE LOSTREPLACEMENTRENTAL FE,DEVICE RENTAL FEE,"if not stated in the list , please consult discount group",,,,customer,True,False,False,
R609,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,・JT101 => 2700mAh,,,,customer,True,False,False,
R610,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,・HW501 => 3000mAh,,,,customer,True,False,False,
R611,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,・W06 => 3000mAh,,,,customer,True,False,False,
R612,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,・W05 => 2750mAh,,,,customer,True,False,False,
R613,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,・W04 => 2750mAh,,,,customer,True,False,False,
R614,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,・WX04 => 3200mAh,,,,customer,True,False,False,
R615,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,・305ZT => 2700mAh,,,,customer,True,False,False,
R616,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,・AU 5G => 4000mAh,,,,customer,True,False,False,
R617,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,Effective Date: Various (as specified per device) | Update as of 3/31/2025,,,,customer,True,False,False,
R618,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,Device | Replacement Fee | Breakdown | Current Devices | Status | Replacement Fee | Breakdown,,,,customer,True,False,False,
R619,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"JT101, 501HW, 303ZT, 305ZT Battery | ¥2,800 | Battery ¥2,100 + Shipping ¥700 | JT-101 | in use | Battery - ¥2,800/Device - ¥3,300 | Battery ¥2,100/Device - ¥3,300 + Shipping ¥700",,700;700,,customer,True,True,False,
R620,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"JT-101 | ¥3,300 | JT-101: ¥2,600 + Shipping ¥700 | JT-301 | in use | ¥7,300 | JT301: ¥6,600 + Shipping ¥700",,700;700,,customer,True,True,False,
R621,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"501HW | ¥4,000 | 501HW: ¥3,300 + Shipping ¥700 | W04 | in use | ¥3,300 | Device: ¥2,600 + Shipping ¥700",,700;700,,customer,True,True,False,
R622,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"601HW | ¥4,000 | 601HW: ¥3,300 + Shipping ¥700 | WX04 | in use | ¥3,300 | Device: ¥2,600 + Shipping ¥700",,700;700,,customer,True,True,False,
R623,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"WX04, WX03, W04, W06 | ¥3,300 | Device: ¥2,600 + Shipping ¥700 | W05 | in use",,700,,customer,True,True,False,
R624,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"U3, U3J | ¥7,000 (excludes shipping) | Implemented Date: 4/27/2023 | W06 | in use | ¥3,300 | Device: ¥2,600 + Shipping ¥700",,700,,customer,True,True,False,
R625,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"Home Wi-Fi - L13 | ¥16,000 (excludes shipping) | Implemented Date: 10/6/2023 | GL10P | not in use (at the moment)",,,,customer,True,False,False,
R626,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"AU NEC X5, Samsung Wi-Fi | ¥9,160 (excludes shipping) | Implemented Date: 12/4/2023 | FS020W | in use",,,,customer,True,False,False,
R627,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"JT301 | ¥7,300 | JT301: ¥6,600 + Shipping ¥700 | FS030W | in use",,700,,customer,True,True,False,
R628,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,FS020W | 301HW | not in use (at the moment),,,,customer,True,False,False,
R629,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,FS030W | 304HW | not in use (at the moment),,,,customer,True,False,False,
R630,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"501HW | in use | Battery - ¥2,800/Device - ¥3,300 | Battery - ¥2,800/Device - ¥3,300 + Shipping ¥700",,700,,customer,True,True,False,
R631,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,506HW | not in use (at the moment),,,,customer,True,False,False,
R632,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"601HW | in use | ¥4,000 | 601HW: ¥3,300 + Shipping ¥700",,700,,customer,True,True,False,
R633,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"304/305ZT | in use | Battery - ¥2,800/Device - ? | Battery ¥2,100/Device - ? + Shipping ¥700",,700,,customer,True,True,False,
R634,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"U3J (REPLACEMENT) | in use | ¥7,000 (excludes shipping) | Implemented Date: 4/27/2023",,,,customer,True,False,False,
R635,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"U3 (CLOUD AIR WIFI) | in use | ¥7,000 (excludes shipping) | Implemented Date: 4/27/2023",,,,customer,True,False,False,
R636,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"AIR0 ""CLOUD AiR Wi-Fi | in use",,,,customer,True,False,False,
R637,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"NA01 ""GLOCAL NET"" | in use",,,,customer,True,False,False,
R638,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"X11 (NAR01) | in use | ¥9,160 (excludes shipping) | Implemented Date: 12/4/2023",,,,customer,True,False,False,
R639,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"X12 (NAR03) | in use | ¥9,160 (excludes shipping) | Implemented Date: 12/4/2023",,,,customer,True,False,False,
R640,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"L11 (ZTR01) | in use | ¥16,000 (excludes shipping) | Implemented Date: 10/6/2023",,,,customer,True,False,False,
R641,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"Device Rental Fee | L12 (NAR02) | in use | ¥16,000 (excludes shipping) | Implemented Date: 10/6/2023",,,,customer,True,False,False,
R642,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"Device/Plan | Rental Fee | Notes | L13 (ZTR02) | in use | ¥16,000 (excludes shipping) | Implemented Date: 10/6/2023",,,,customer,True,False,False,
R643,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"Unlimited 50GB 3-Days (Device only) | ¥9,160 | Includes shipping. Lost SIM incurs an additional ¥4,000 | Rakuten 2B (ZR02M) | not in use (at the moment) | not official ¥3,000 (excludes shipping)",,,,customer,True,False,False,
R644,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"300GB GlocalMe | ¥6,500 | Rakuten 2C (ZR03M) | in use | not official ¥3,000 (excludes shipping)",,,,customer,True,False,False,
R645,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,"501HW, JT101, 303ZT, W06, W05, WX04, U3J | ¥2,000 | For other devices not listed, consult the Discount Group | Rakuten Premium (T99W541) | not in use (at the moment)",,,,customer,True,False,False,
R646,DEVICE LOSTREPLACEMENTRENTAL FE,Battery capacity of Pocket wifi device in mAh,Galaxy 5G Mobile Wi-Fi SCR01 | in use,,,,customer,True,False,False,
R647,DEVICE LOSTREPLACEMENTRENTAL FE,Battery Capacity of Pocket Wi-Fi Devices (in mAh),Device | Battery Capacity (mAh),,,,customer,True,False,False,
R648,DEVICE LOSTREPLACEMENTRENTAL FE,Battery Capacity of Pocket Wi-Fi Devices (in mAh),JT101 | 2700.0,,,,customer,True,False,False,
R649,DEVICE LOSTREPLACEMENTRENTAL FE,Battery Capacity of Pocket Wi-Fi Devices (in mAh),HW501 | 3000.0,,,,customer,True,False,False,
R650,DEVICE LOSTREPLACEMENTRENTAL FE,Battery Capacity of Pocket Wi-Fi Devices (in mAh),W06 | 3000.0,,,,customer,True,False,False,
R651,DEVICE LOSTREPLACEMENTRENTAL FE,Battery Capacity of Pocket Wi-Fi Devices (in mAh),W05 | 2750.0,,,,customer,True,False,False,
R652,DEVICE LOSTREPLACEMENTRENTAL FE,Battery Capacity of Pocket Wi-Fi Devices (in mAh),W04 | 2750.0,,,,customer,True,False,False,
R653,DEVICE LOSTREPLACEMENTRENTAL FE,Battery Capacity of Pocket Wi-Fi Devices (in mAh),WX04 | 3200.0,,,,customer,True,False,False,
R654,DEVICE LOSTREPLACEMENTRENTAL FE,Battery Capacity of Pocket Wi-Fi Devices (in mAh),305ZT | 2700.0,,,,customer,True,False,False,
R655,DEVICE LOSTREPLACEMENTRENTAL FE,Battery Capacity of Pocket Wi-Fi Devices (in mAh),AU 5G | 4000.0,,,,customer,True,False,False,
R656,APN SETTINGS,,APN SETTING TUTORIAL | APN SETTING PICTURE GUIDE,,,,customer,True,False,False,
R657,APN SETTINGS,SIM CARDS,1. TUTORIAL : HOW TO SETTING APN SOFTBANK | IPHONE VERSION | 1. APN SET UP - SOFTBANK INTERNET.jpg,,,https://www.youtube.com/watch?v=FvZwjZu9D54&list=PLZjTOuplDc0UXXuV4glVWpRfBfhInzFzj&index=18 ; https://drive.google.com/file/d/1kXDwOg9fqTg_y1hbxUvrH55OFTP1Dtyl/view?usp=drive_link,customer,True,False,False,
R658,APN SETTINGS,SIM CARDS,2. TUTORIAL : HOW TO SETTING APN SOFTBANK | ANDROID VERSION | 2.0,,,https://www.youtube.com/watch?v=GZOMw7Ac7Hw&list=PLZjTOuplDc0UXXuV4glVWpRfBfhInzFzj&index=28,customer,True,False,False,
R659,APN SETTINGS,SIM CARDS,3. TUTORIAL : HOW TO SETTING APN DOCOMO SIM DATA | IPHONE VERSION | 3. APN SET UP - DOCOMO INTERNET.jpg,,,https://www.youtube.com/watch?v=N3HjyQ3Ykeg&list=PLZjTOuplDc0UXXuV4glVWpRfBfhInzFzj&index=19 ; https://drive.google.com/file/d/1WK5F1-47JBvAjpnQHxLZRHK4l1Q7yd-M/view?usp=drive_link,customer,True,False,False,
R660,APN SETTINGS,SIM CARDS,4. TUTORIAL : HOW TO SETTING APN DOCOMO SIM DATA | ANDROID VERSION | 4. APN SET UP - DOCOMO 7G - DATA SIM.jpg,,,https://www.youtube.com/watch?v=GO4BKVIZIqM&list=PLZjTOuplDc0UXXuV4glVWpRfBfhInzFzj&index=29 ; https://drive.google.com/file/d/1jY_bDHydK4tsp0sHkD9Lfg7OhvCYTU2o/view?usp=drive_link,customer,True,False,False,
R661,APN SETTINGS,SIM CARDS,5. TUTORIAL : HOW TO SETTING APN DOCOMO D-CALL SIM | IPHONE VERSION | 5. a sim2.png,,,https://www.youtube.com/watch?v=QJnQwh2VWTQ&list=PLZjTOuplDc0UXXuV4glVWpRfBfhInzFzj&index=20 ; https://drive.google.com/file/d/14TTxiOHvdBwnlZUjA-6wU14hwc7W_ZYb/view,customer,True,False,False,
R662,APN SETTINGS,SIM CARDS,6. TUTORIAL : HOW TO SETTING APN DOCOMO D-CALL SIM | ANDROID VERSION | 6. RAKUTEN 300GB (HQ).png,,,https://www.youtube.com/watch?v=Mfj5oRvUbp4&list=PLZjTOuplDc0UXXuV4glVWpRfBfhInzFzj&index=30 ; https://drive.google.com/file/d/1AQPgQhZDBSFSp4tJ8rxnFQ4zXLH-jbpL/view?usp=drive_link,customer,True,False,False,
R663,APN SETTINGS,SIM CARDS,7. TUTORIAL : HOW TO SETTING APN A-SIM DATA DOCOMO | IPHONE Version | 7. RAKUTEN 300GB (LQ).png,,,https://www.youtube.com/watch?v=Rfm6t5XInOU&list=PLZjTOuplDc0UXXuV4glVWpRfBfhInzFzj&index=23 ; https://drive.google.com/file/d/10J1OSuI9ywJI7MCDfrdJ2WCUa7hMJt_8/view?usp=drive_link,customer,True,False,False,
R664,APN SETTINGS,SIM CARDS,8. TUTORIAL : HOW TO SETTING APN A-SIM DATA DOCOMO | Android Version | 8. AD_CALL(5MINS FC) / AD CALL - EASY PLAN,,,https://www.youtube.com/watch?v=-IeZk9l45Fg&list=PLZjTOuplDc0UXXuV4glVWpRfBfhInzFzj&index=22&t=5s ; https://drive.google.com/file/d/12FOb7BGTOIUl095U0HAY4XvY2TKqK8_B/view,customer,True,False,False,
R665,APN SETTINGS,SIM CARDS,9. URM UNLIMITED INTERNET +EASY CALL iPhone Version | 9 and 10 URM Product Settings.jpg,,,https://drive.google.com/file/d/1v_tAF_VyGvUdTfzbQVIVXZhtN-qY-ald/view?usp=drive_link ; https://drive.google.com/file/d/1vfCTColH2vklqYi2Y-ehW8xOrOjZ3TjW/view?usp=sharing,customer,True,False,False,
R666,APN SETTINGS,SIM CARDS,10. URM UNLIMITED INTERNET +EASY CALL Android Version,,,https://drive.google.com/file/d/1uKU5dQU3cRaAme9aVFBWf2A7e9A--gwE/view?usp=drive_link,customer,True,False,False,
R667,APN SETTINGS,SIM CARDS,11. URM - SIM 30GB with SMS iPhone Version | 11 and 12 URM Product Settings.jpg,,,https://drive.google.com/file/d/1HUpZL9vtEHV57ZtZITnKusO8yg_sgm-h/view?usp=drive_link ; https://drive.google.com/file/d/1vfCTColH2vklqYi2Y-ehW8xOrOjZ3TjW/view?usp=sharing,customer,True,False,False,
R668,APN SETTINGS,SIM CARDS,12. URM - SIM 20GB with SMS Android Version,,,https://drive.google.com/file/d/1Sly3BDxkZA5qU0xAJ0fT3QHob0k1nO_v/view?usp=drive_link,customer,True,False,False,
R669,APN SETTINGS,SIM CARDS,13.URM 30GB Pocket wifi - FS030W,,,https://drive.google.com/file/d/1J7pTBqr-elLNSpZlSxaeeu8q9a4DNdtQ/view?usp=drive_link,customer,True,False,False,
R670,APN SETTINGS,SIM CARDS,14. URM 30GB Pocket wifi - FS020W,,,https://drive.google.com/file/d/1J7pTBqr-elLNSpZlSxaeeu8q9a4DNdtQ/view?usp=drive_link,customer,True,False,False,
R671,APN SETTINGS,SIM CARDS,15. URC-SIM 300GB Without SMS iPhone Version | 15 and 15 URC Product Settings.jpg,,,https://drive.google.com/file/d/1OGU_6QQ1A0cwcttqwZ8qf9lNv8w8YGKk/view?usp=drive_link ; https://drive.google.com/file/d/1t9YfHEaXwA6mseXQUbtB48Pzq5i2oBEX/view?usp=drive_link,customer,True,False,False,
