id,category,subcategory,rule_text,date_updated,fee_amounts_jpy,links,audience,ai_can_answer,requires_fee_disclaimer,needs_review,review_reason
P493,PLAN FILE: eSIM RM Call Plan - Unlimited I,Number starts : 090/080,Can send and receive SMS and calls only locally. Overseas calls and SMS are not supported.,,,,customer,True,False,False,
P494,PLAN FILE: eSIM RM Call Plan - Unlimited I,Number starts : 090/080,"Can request SMS and call charge details for a ¥300 fee added to your next bill, with a processing time of 2–5 days.",,300,,customer,True,True,False,
P495,PLAN FILE: eSIM RM Call Plan - Unlimited I,Rules,1. Late payment fee ¥300,,300,,customer,True,True,False,
P496,PLAN FILE: eSIM RM Call Plan - Unlimited I,Rules,"2. Late payment 5-7days after payment due date, signal will be stopped",,,,customer,True,False,False,
P497,PLAN FILE: eSIM RM Call Plan - Unlimited I,Rules,"3. Late payment 7days after signal stopped, signal will be permanently disconnected/re-issue (reissue fee need to be paid)",,,,customer,True,False,False,
P498,PLAN FILE: eSIM RM Call Plan - Unlimited I,1. Minimum contract period: 4 months,"2. Early cancellation (before or within 4 months): ¥5,000 cancellation fee",,,,customer,True,False,False,
P499,PLAN FILE: eSIM RM Call Plan - Unlimited I,3. Cancellation Notice & Discounts,-Notify 2 months in advance to get an ¥800 discount,,800,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P500,PLAN FILE: eSIM RM Call Plan - Unlimited I,3. Cancellation Notice & Discounts,-Example: Request Cancellation in February → ¥800 discount in March → Final bill in April,,800,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P501,PLAN FILE: eSIM RM Call Plan - Unlimited I,Reissue Fee,⚠️IF customer will not continue = need to pay re-issue fee (4000Yen) + unpaid bill,,4000,,customer,True,True,False,
P502,PLAN FILE: eSIM RM Call Plan - Unlimited I,Reissue Fee,⚠️IF customer wants to continue = need to pay reissue fee (4000Yen)+ +unpaid bill and process new order (new contract).,,4000,,customer,True,True,False,
P503,PLAN FILE: eSIM RM Call Plan - Unlimited I,Reissue Fee,Replacement/Exchange Policy *Refer to General Rules (eSIM),,,,customer,True,False,False,
P504,PLAN FILE: eSIM RM Call Plan - Unlimited I,Reissue Fee,1. Replacement is not allowed unless it is due to PUK locked.,,,,customer,True,False,False,
P505,PLAN FILE: eSIM RM Call Plan - Unlimited I,Reissue Fee,"2. Over 7 days from the date of purchase: ¥3,300 fee will be charged for a PUK lock, and a replacement eSIM will be sent digitally; if you wish to keep the same phone number, it will be provided within 10 working days, billing will continue during the waiting period, and MUR discount approval is required.",,,,customer,True,False,False,
P506,PLAN FILE: eSIM RM Call Plan - Unlimited I,Reissue Fee,"3. Within 7 days from the date of purchase: ¥3,300 fee will be charged for a PUK lock, and a replacement eSIM will be sent digitally. If you wish to keep the same phone number, it will be provided within 10 working days. Billing will continue during the waiting period, and MUR discount approval is required. Conditional refunds apply if choose to cancel contract instead.",,,,customer,True,False,False,
P507,PLAN FILE: eSIM RM Call Plan - Unlimited I,Refund Policy,"1. Full Refund: May provide to customer only if there is a company error (e.g. wrong product shipped). If availed with gift, return is required.",,,,customer,True,False,False,
P508,PLAN FILE: eSIM RM Call Plan - Unlimited I,Refund Policy,"2. Conditional Refund Applies: (Initial cost − ¥2,200 − ¥2,500) eSIM has been activated and scanned. Must confirm zero data usage in CRM. SIM return is not required",,,,customer,True,False,False,
P509,PLAN FILE: eSIM RM Call Plan - Unlimited I,Refund Policy,"3. Conditional Refund Applies: (Initial cost − ¥2,500 − ¥800) eSIM is not activated/scanned/no data used. Cancel contract w/gift due to (e.g., SMS not working, weak signal/slow speed) eSIM return not required; gift can be kept (includes gift cost ¥800)",,800;800,,customer,True,True,False,
P510,PLAN FILE: eSIM RM Call Plan - Unlimited I,Refund Policy,"4. Conditional Refund Applies: (Initial cost − ¥2,500) eSIM is not activated/scanned/no data used. Cancel contract w/o gift due to (e.g., SMS not working, weak signal/slow speed) MUR discount group approval is required. eSIM return not required.",,,,customer,True,False,False,
P511,PLAN FILE: eSIM RM Call Plan - Unlimited I,Change Plan,"1. Change on the 1st of the month: PLAN CHANGE Fee is ¥2,500 (Regular start-of-month plan change fee) + ¥2,200(eSIM reissue fee). Change plan fee does not include monthly payment , monthly payment continue from previous payment number.",,,,customer,True,False,False,
P512,PLAN FILE: eSIM RM Call Plan - Unlimited I,Change Plan,"2. Change in middle of the month: PLAN CHANGE fee is NEW PLAN MONTHLY+ 700 YEN (shipping fee) + ¥2,200 ( eSIM reissue fee). Change plan fee does not include monthly payment , monthly payment continue from previous smartpit",,700,,customer,True,True,False,
P513,PLAN FILE: eSIM RM Call Plan - Unlimited I,Change Plan,"3. SIM Type Change (eSIM ⇄ Physical SIM): Follows the change plan rules no. 1 or no. 2, it is treated as Plan Change too.",,,,customer,True,False,False,
P514,PLAN FILE: eSIM RM Call Plan - Unlimited I,Change Plan,"4. With (GB) Plan Change (within 7 days after purchase date: eSIM QR code is not activated yet): Wrong item delivered or ordered, eSIM ⇆ Physical SIM, unsupported or unusable SIM; customer pays the price difference if the new cash-out price is higher, otherwise the difference is non-refundable.",,,,customer,True,False,False,
P515,PLAN FILE: eSIM RM Call Plan - Unlimited I,Change Plan,"5. Without (GB) Plan Change(within 7 days after purchase date: eSIM QR code is not activated yet): Wrong item delivered or ordered, or eSIM ⇆ Physical SIM. Replacement is free of charge.",,,,customer,True,False,False,
P516,PLAN FILE: eSIM RM Call Plan - Unlimited I,SMS Charges (Domestic & International),"Rates are for plans that support SMS transmission effective from July 1, 2025 - New Orders",,,,customer,True,False,False,
P517,PLAN FILE: eSIM RM Call Plan - Unlimited I,SMS Charges (Domestic & International),Message Length | Domestic SMS Fee | International SMS Fee,,,,customer,True,False,False,
P518,PLAN FILE: eSIM RM Call Plan - Unlimited I,SMS Charges (Domestic & International),1–70 characters | ¥6 (1–160 half-width alphanumeric) | ¥100 (1–160 half-width alphanumeric),,100,,customer,True,True,False,
P519,PLAN FILE: eSIM RM Call Plan - Unlimited I,SMS Charges (Domestic & International),71–134 characters | ¥12 (161–306 half-width alphanumeric) | ¥200 (161–306 half-width alphanumeric),,200,,customer,True,True,False,
P520,PLAN FILE: eSIM RM Call Plan - Unlimited I,SMS Charges (Domestic & International),135–201 characters | ¥18 (307–459 half-width alphanumeric) | ¥300 (307–459 half-width alphanumeric),,300,,customer,True,True,False,
P521,PLAN FILE: eSIM RM Call Plan - Unlimited I,SMS Charges (Domestic & International),202–268 characters | ¥24 (460–612 half-width alphanumeric) | ¥400 (460–612 half-width alphanumeric),,400,,customer,True,True,False,
P522,PLAN FILE: eSIM RM Call Plan - Unlimited I,SMS Charges (Domestic & International),269–335 characters | ¥30 (613–765 half-width alphanumeric) | ¥500 (613–765 half-width alphanumeric),,500,,customer,True,True,False,
P523,PLAN FILE: eSIM RM Call Plan - Unlimited I,SMS Charges (Domestic & International),336–402 characters | ¥36 (766–918 half-width alphanumeric) | ¥600 (766–918 half-width alphanumeric),,600,,customer,True,True,False,
P524,PLAN FILE: eSIM RM Call Plan - Unlimited I,SMS Charges (Domestic & International),403–469 characters | ¥42 (919–1071 half-width alphanumeric) | ¥700 (919–1071 half-width alphanumeric),,700,,customer,True,True,False,
P525,PLAN FILE: eSIM RM Call Plan - Unlimited I,SMS Charges (Domestic & International),470–536 characters | ¥48 (1072–1224 half-width alphanumeric) | ¥800 (1072–1224 half-width alphanumeric),,800,,customer,True,True,False,
P526,PLAN FILE: eSIM RM Call Plan - Unlimited I,SMS Charges (Domestic & International),537–603 characters | ¥54 (1225–1377 half-width alphanumeric) | ¥900 (1225–1377 half-width alphanumeric),,900,,customer,True,True,False,
P527,PLAN FILE: eSIM RM Call Plan - Unlimited I,SMS Charges (Domestic & International),604–670 characters | ¥60 (1378–1530 half-width alphanumeric) | ¥1000 (1378–1530 half-width alphanumeric),,1000,,customer,True,True,False,
P528,PLAN FILE: eSIM Data Plan,Provider: Rakuten and Softbank with SMS feature,Gift/Point/Partner Reward: Same as usual for call SIMs,,,,customer,True,False,False,
P529,PLAN FILE: eSIM Data Plan,Provider: Rakuten and Softbank with SMS feature,Plans support up to 4G+5G connectivity in supported areas.,,,,customer,True,False,False,
P530,PLAN FILE: eSIM Data Plan,Provider: Rakuten and Softbank with SMS feature,"Available Plans | For External Use (Google Site, Reseller Poster, SNS) | Discontinued Plans Start Date",,,,customer,True,False,False,
P531,PLAN FILE: eSIM Data Plan,Provider: Rakuten and Softbank with SMS feature,eSIM RM Data Plan - 7GB SIM (4G+5G) | eSIM RM Data Plan - 7GB SIM (4G+5G),,,,customer,True,False,False,
P532,PLAN FILE: eSIM Data Plan,Provider: Rakuten and Softbank with SMS feature,eSIM RM Data Plan - 30GB SIM (4G+5G) | eSIM RM Data Plan - 30GB SIM (4G+5G),,,,customer,True,False,False,
P533,PLAN FILE: eSIM Data Plan,Provider: Rakuten and Softbank with SMS feature,eSIM S Data Plan - 100GB SIM | eSIM S Data Plan - 100GB SIM,,,,customer,True,False,False,
P534,PLAN FILE: eSIM Data Plan,IMPORTANT NOTE,Please make sure to inform customers in advance about eSIM device compatibility before accepting orders.,,,,customer,True,False,False,
P535,PLAN FILE: eSIM Data Plan,Device Compatibility,Android: Only around 15% of Android devices currently support eSIM.,,,,customer,True,False,False,
P536,PLAN FILE: eSIM Data Plan,Device Compatibility,→ Please remind customers to check their phone compatibility carefully before ordering.,,,,customer,True,False,False,
P537,PLAN FILE: eSIM Data Plan,Device Compatibility,iPhone: Supported models are iPhone XS and later.,,,,customer,True,False,False,
P538,PLAN FILE: eSIM Data Plan,(Older models do not support eSIM.),HOW TO ACTIVATE YOUR eSIM?,,,,customer,True,False,False,
P539,PLAN FILE: eSIM Data Plan,(Older models do not support eSIM.),1. eSIM S-Data Step by Step Guide/APN poster (English),,,https://drive.google.com/file/d/1nvMfsipueUYKOO76C8lUCvrp2c8cDy8C/view?usp=drive_link,customer,True,False,False,
P540,PLAN FILE: eSIM Data Plan,(Older models do not support eSIM.),2. eSIM S-Data Step by Step Guide/APN poster (Indonesia),,,https://drive.google.com/file/d/1UakJo_wwFjotpV25Qbr7pXeCsh1YX8Fl/view?usp=drive_link,customer,True,False,False,
P541,PLAN FILE: eSIM Data Plan,(Older models do not support eSIM.),3. eSIM S-Data Step by Step guide/APN Video Tutorial for iOS (English),,,https://youtu.be/gHyJ_NGKhlU?si=pmKGimGsFLU0wt7P,customer,True,False,False,
P542,PLAN FILE: eSIM Data Plan,(Older models do not support eSIM.),4. eSIM S-Data Step by Step guide/APN Video Tutorial for Android (English),,,https://youtu.be/uPbprFJWJm4?si=I3dwZ5sAXOKVxxYP,customer,True,False,False,
P543,PLAN FILE: eSIM Data Plan,(Older models do not support eSIM.),5. eSIM S-Data Step by Step guide/APN Video Tutorial for iOS (Indonesia),,,,customer,True,False,False,
P544,PLAN FILE: eSIM Data Plan,(Older models do not support eSIM.),6. eSIM S-Data Step by Step guide/APN Video Tutorial for Android (Indonesia),,,,customer,True,False,False,
P545,PLAN FILE: eSIM Data Plan,(Older models do not support eSIM.),5. eSIM RM Data Step by Step Guide/APN poster,,,https://drive.google.com/file/d/1llaIUnXP20C-0Qxzw9AE0n4i6nrx5NgK/view?usp=sharing,customer,True,False,False,
P546,PLAN FILE: eSIM Data Plan,(Older models do not support eSIM.),6. eSIM RM Data Step by Step Guide/APN Video Tutorial,,,https://www.youtube.com/watch?v=WREx5lK234Q&list=PLZjTOuplDc0U7FX9zmHX0eHur_eeHXbeR,customer,True,False,False,
P547,PLAN FILE: eSIM Data Plan,(Older models do not support eSIM.),3. QR code card that a customer will receive.,,,https://drive.google.com/file/d/1len7iT-i-N-vf7u5tKbl2Ui8P5gBHiR4/view?usp=drive_link,customer,True,False,False,
P548,PLAN FILE: eSIM Data Plan,(Older models do not support eSIM.),ACTIVATION WARNING!,,,,customer,True,False,False,
P549,PLAN FILE: eSIM Data Plan,(Older models do not support eSIM.),"Once the QR code has been scanned and activated, it cannot be transferred to another phone.",,,,customer,True,False,False,
P550,PLAN FILE: eSIM Data Plan,(Older models do not support eSIM.),"If the customer wants to change devices, the SIM must be reissued (fee will apply) to generate a new QR code.",,,,customer,True,False,False,
P551,PLAN FILE: eSIM Data Plan,FnQ,"1. If the customer’s phone is not eSIM-compatible,please recommend using the physical SIM version instead.",,,,customer,True,False,False,
P552,PLAN FILE: eSIM Data Plan,Requirements,"1. Email Address or any contact information (FB, LINE, Whatsapp)",,,,customer,True,False,True,strikethrough text removed - confirm current wording
P553,PLAN FILE: eSIM Data Plan,Shipping and Payment Method,⚠️Selling to Japanese national customer is prohibited by provider's regulation . failure in following regulation can result in huge penalties,,,,customer,True,False,False,
P554,PLAN FILE: eSIM Data Plan,Shipping and Payment Method,"1. Delivery within 2-3 days with Yamato; except for areas such as: Hiroshima, Hokkaido, Fukuoka, Fukui, Shizouka (3-4 days delivery)",,,,customer,True,False,False,
P555,PLAN FILE: eSIM Data Plan,Shipping and Payment Method,"2. For 2 orders or more in one box, discount ¥700",,700,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P556,PLAN FILE: eSIM Data Plan,Shipping and Payment Method,3. Cash on Delivery : ¥700,,700,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P557,PLAN FILE: eSIM Data Plan,Shipping and Payment Method,4. Initial payment by Bank transfer discount ¥300 on total price,,300,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P558,PLAN FILE: eSIM Data Plan,Shipping and Payment Method,"5. Monthly Payment: can choose from 3 payment methods (GMO, Stripe and Smartpit)",,,,customer,True,False,False,
P559,PLAN FILE: eSIM Data Plan,Shipping and Payment Method,"6. When there is trouble delivery(later than delivery date), customer can get price as the recieve date",,,,customer,True,False,False,
P560,PLAN FILE: eSIM Data Plan,Shipping and Payment Method,SIM Usage and Features (eSIM S Data Plan) | SIM Usage and Features (eSIM RM Data Plan),,,,customer,True,False,False,
P561,PLAN FILE: eSIM Data Plan,Shipping and Payment Method,Can be used on eSIM phones only | Can be used on eSIM phones only,,,,customer,True,False,False,
P562,PLAN FILE: eSIM Data Plan,Shipping and Payment Method,Number starts : 090/080 | Number starts : 090/080,,,,customer,True,False,False,
P563,PLAN FILE: eSIM Data Plan,Shipping and Payment Method,Softbank APN needs to be installed for using | APN needs to be installed for using (similar with RM Unlimited Internet Easy Plan APN),,,,customer,True,False,False,
P564,PLAN FILE: eSIM Data Plan,Shipping and Payment Method,Able to Receive SMS/Verification code | Tethering /Hotspot is available,,,,customer,True,False,False,
P565,PLAN FILE: eSIM Data Plan,Shipping and Payment Method,"Cannot send SMS overseas, Cannot call overseas | Able to Receive SMS/Verification code",,,,customer,True,False,False,
P566,PLAN FILE: eSIM Data Plan,Shipping and Payment Method,"Cannot send SMS to local numbers | Cannot send SMS overseas, Cannot call overseas",,,,customer,True,False,False,
